time(UTC),latitude,longitude,distance(m),ice(m)
09-Jan-2020 06:03:46,-75.2092,-104.8191,1578.3755,-511.8154
09-Jan-2020 06:03:47,-75.2092,-104.8191,1578.1194,-511.9406
09-Jan-2020 06:03:48,-75.2092,-104.8191,1577.8670,-512.0853
09-Jan-2020 06:03:49,-75.2092,-104.8191,1577.5909,-512.2319
09-Jan-2020 06:03:50,-75.2092,-104.8191,1577.2915,-512.3671
09-Jan-2020 06:03:51,-75.2092,-104.8191,1576.9430,-512.5029
09-Jan-2020 06:03:52,-75.2092,-104.8190,1576.5701,-512.6359
09-Jan-2020 06:03:53,-75.2092,-104.8190,1576.1415,-512.7757
09-Jan-2020 06:03:54,-75.2092,-104.8190,1575.6951,-512.8961
09-Jan-2020 06:03:55,-75.2092,-104.8190,1575.2229,-512.9971
09-Jan-2020 06:03:56,-75.2092,-104.8190,1574.7818,-513.0826
09-Jan-2020 06:03:57,-75.2092,-104.8190,1574.3599,-513.1682
09-Jan-2020 06:03:58,-75.2092,-104.8190,1573.9689,-513.2696
09-Jan-2020 06:03:59,-75.2092,-104.8190,1573.5681,-513.3833
09-Jan-2020 06:04:00,-75.2092,-104.8190,1573.1748,-513.5020
09-Jan-2020 06:04:01,-75.2092,-104.8190,1572.7889,-513.6135
09-Jan-2020 06:04:02,-75.2092,-104.8190,1572.4133,-513.7183
09-Jan-2020 06:04:03,-75.2092,-104.8190,1572.0254,-513.8767
09-Jan-2020 06:04:04,-75.2092,-104.8190,1571.6119,-514.2052
09-Jan-2020 06:04:05,-75.2093,-104.8190,1571.1976,-514.7060
09-Jan-2020 06:04:06,-75.2093,-104.8190,1570.8027,-515.2642
09-Jan-2020 06:04:07,-75.2093,-104.8190,1570.4317,-515.7047
09-Jan-2020 06:04:08,-75.2093,-104.8190,1570.0735,-516.0523
09-Jan-2020 06:04:09,-75.2093,-104.8190,1569.7263,-516.4297
09-Jan-2020 06:04:10,-75.2093,-104.8190,1569.4088,-516.8523
09-Jan-2020 06:04:11,-75.2093,-104.8190,1569.1238,-517.2429
09-Jan-2020 06:04:12,-75.2093,-104.8190,1568.8496,-517.4626
09-Jan-2020 06:04:13,-75.2093,-104.8189,1568.5579,-517.5558
09-Jan-2020 06:04:14,-75.2093,-104.8189,1568.2338,-517.5712
09-Jan-2020 06:04:15,-75.2093,-104.8189,1567.8965,-517.5793
09-Jan-2020 06:04:16,-75.2093,-104.8189,1567.5578,-517.5862
09-Jan-2020 06:04:17,-75.2093,-104.8189,1567.2296,-517.5939
09-Jan-2020 06:04:18,-75.2093,-104.8189,1566.9028,-517.6056
09-Jan-2020 06:04:19,-75.2093,-104.8189,1566.5798,-517.6179
09-Jan-2020 06:04:20,-75.2093,-104.8189,1566.2530,-517.6285
09-Jan-2020 06:04:21,-75.2093,-104.8189,1565.9328,-517.6374
09-Jan-2020 06:04:22,-75.2093,-104.8189,1565.6057,-517.6485
09-Jan-2020 06:04:23,-75.2093,-104.8189,1565.2854,-517.6652
09-Jan-2020 06:04:24,-75.2093,-104.8189,1564.9521,-517.6865
09-Jan-2020 06:04:25,-75.2093,-104.8189,1564.6258,-517.7075
09-Jan-2020 06:04:26,-75.2093,-104.8189,1564.2817,-517.7245
09-Jan-2020 06:04:27,-75.2093,-104.8189,1563.9411,-517.7368
09-Jan-2020 06:04:28,-75.2093,-104.8189,1563.5879,-517.7452
09-Jan-2020 06:04:29,-75.2093,-104.8189,1563.2471,-517.7503
09-Jan-2020 06:04:30,-75.2093,-104.8189,1562.8929,-517.7537
09-Jan-2020 06:04:31,-75.2093,-104.8189,1562.5380,-517.7560
09-Jan-2020 06:04:32,-75.2093,-104.8189,1562.1645,-517.7593
09-Jan-2020 06:04:33,-75.2093,-104.8189,1561.8045,-517.7628
09-Jan-2020 06:04:34,-75.2093,-104.8189,1561.4464,-517.7677
09-Jan-2020 06:04:35,-75.2093,-104.8189,1561.0928,-517.7732
09-Jan-2020 06:04:36,-75.2093,-104.8188,1560.7308,-517.7792
09-Jan-2020 06:04:37,-75.2093,-104.8188,1560.3606,-517.7855
09-Jan-2020 06:04:38,-75.2093,-104.8188,1560.0133,-517.7887
09-Jan-2020 06:04:39,-75.2093,-104.8188,1559.6835,-517.7897
09-Jan-2020 06:04:40,-75.2094,-104.8188,1559.3876,-517.7882
09-Jan-2020 06:04:41,-75.2094,-104.8188,1559.0864,-517.7877
09-Jan-2020 06:04:42,-75.2094,-104.8188,1558.7843,-517.7865
09-Jan-2020 06:04:43,-75.2094,-104.8188,1558.4587,-517.7860
09-Jan-2020 06:04:44,-75.2094,-104.8188,1558.1362,-517.7843
09-Jan-2020 06:04:45,-75.2094,-104.8188,1557.8042,-517.7855
09-Jan-2020 06:04:46,-75.2094,-104.8188,1557.4881,-517.7861
09-Jan-2020 06:04:47,-75.2094,-104.8188,1557.1645,-517.7879
09-Jan-2020 06:04:48,-75.2094,-104.8188,1556.8590,-517.7859
09-Jan-2020 06:04:49,-75.2094,-104.8188,1556.5556,-517.7859
09-Jan-2020 06:04:50,-75.2094,-104.8188,1556.2538,-517.7872
09-Jan-2020 06:04:51,-75.2094,-104.8188,1555.9352,-517.7930
09-Jan-2020 06:04:52,-75.2094,-104.8188,1555.6057,-517.7987
09-Jan-2020 06:04:53,-75.2094,-104.8188,1555.2822,-517.8032
09-Jan-2020 06:04:54,-75.2094,-104.8188,1554.9861,-517.8039
09-Jan-2020 06:04:55,-75.2094,-104.8188,1554.6924,-517.8025
09-Jan-2020 06:04:56,-75.2094,-104.8188,1554.4045,-517.7976
09-Jan-2020 06:04:57,-75.2094,-104.8188,1554.0915,-517.7903
09-Jan-2020 06:04:58,-75.2094,-104.8188,1553.7913,-517.7837
09-Jan-2020 06:04:59,-75.2094,-104.8188,1553.4886,-517.7826
09-Jan-2020 06:05:00,-75.2094,-104.8188,1553.1990,-517.7865
09-Jan-2020 06:05:01,-75.2094,-104.8188,1552.9000,-517.7905
09-Jan-2020 06:05:02,-75.2094,-104.8188,1552.5936,-517.7920
09-Jan-2020 06:05:03,-75.2094,-104.8188,1552.2796,-517.7922
09-Jan-2020 06:05:04,-75.2094,-104.8187,1551.9773,-517.7924
09-Jan-2020 06:05:05,-75.2094,-104.8187,1551.6854,-517.7923
09-Jan-2020 06:05:06,-75.2094,-104.8187,1551.4081,-517.7916
09-Jan-2020 06:05:07,-75.2094,-104.8187,1551.1093,-517.7912
09-Jan-2020 06:05:08,-75.2094,-104.8187,1550.8106,-517.7911
09-Jan-2020 06:05:09,-75.2094,-104.8187,1550.4951,-517.7914
09-Jan-2020 06:05:10,-75.2094,-104.8187,1550.2003,-517.7920
09-Jan-2020 06:05:11,-75.2094,-104.8187,1549.8886,-517.7936
09-Jan-2020 06:05:12,-75.2094,-104.8187,1549.5947,-517.7956
09-Jan-2020 06:05:13,-75.2094,-104.8187,1549.2846,-517.7974
09-Jan-2020 06:05:14,-75.2094,-104.8187,1549.0066,-517.7975
09-Jan-2020 06:05:15,-75.2094,-104.8187,1548.7140,-517.7963
09-Jan-2020 06:05:16,-75.2094,-104.8187,1548.4443,-517.7949
09-Jan-2020 06:05:17,-75.2095,-104.8187,1548.1585,-517.7942
09-Jan-2020 06:05:18,-75.2095,-104.8187,1547.8790,-517.7937
09-Jan-2020 06:05:19,-75.2095,-104.8187,1547.5971,-517.7922
09-Jan-2020 06:05:20,-75.2095,-104.8187,1547.3166,-517.7891
09-Jan-2020 06:05:21,-75.2095,-104.8187,1547.0552,-517.7852
09-Jan-2020 06:05:22,-75.2095,-104.8187,1546.7859,-517.7820
09-Jan-2020 06:05:23,-75.2095,-104.8187,1546.5166,-517.7801
09-Jan-2020 06:05:24,-75.2095,-104.8187,1546.2289,-517.7793
09-Jan-2020 06:05:25,-75.2095,-104.8187,1545.9438,-517.7787
09-Jan-2020 06:05:26,-75.2095,-104.8187,1545.6686,-517.7775
09-Jan-2020 06:05:27,-75.2095,-104.8187,1545.3977,-517.7751
09-Jan-2020 06:05:28,-75.2095,-104.8187,1545.1291,-517.7711
09-Jan-2020 06:05:29,-75.2095,-104.8187,1544.8543,-517.7665
09-Jan-2020 06:05:30,-75.2095,-104.8187,1544.5816,-517.7630
09-Jan-2020 06:05:31,-75.2095,-104.8187,1544.3075,-517.7617
09-Jan-2020 06:05:32,-75.2095,-104.8187,1544.0340,-517.7623
09-Jan-2020 06:05:33,-75.2095,-104.8187,1543.7586,-517.7639
09-Jan-2020 06:05:34,-75.2095,-104.8187,1543.4868,-517.7656
09-Jan-2020 06:05:35,-75.2095,-104.8187,1543.2097,-517.7672
09-Jan-2020 06:05:36,-75.2095,-104.8186,1542.9374,-517.7689
09-Jan-2020 06:05:37,-75.2095,-104.8186,1542.6579,-517.7706
09-Jan-2020 06:05:38,-75.2095,-104.8186,1542.3786,-517.7715
09-Jan-2020 06:05:39,-75.2095,-104.8186,1542.0811,-517.7715
09-Jan-2020 06:05:40,-75.2095,-104.8186,1541.7709,-517.7694
09-Jan-2020 06:05:41,-75.2095,-104.8186,1541.4367,-517.7658
09-Jan-2020 06:05:42,-75.2095,-104.8186,1541.0884,-517.7609
09-Jan-2020 06:05:43,-75.2095,-104.8186,1540.7321,-517.7557
09-Jan-2020 06:05:44,-75.2095,-104.8186,1540.3923,-517.7496
09-Jan-2020 06:05:45,-75.2095,-104.8186,1540.0834,-517.7420
09-Jan-2020 06:05:46,-75.2095,-104.8186,1539.8104,-517.7351
09-Jan-2020 06:05:47,-75.2095,-104.8186,1539.5710,-517.7299
09-Jan-2020 06:05:48,-75.2095,-104.8186,1539.3402,-517.7274
09-Jan-2020 06:05:49,-75.2095,-104.8186,1539.1142,-517.7253
09-Jan-2020 06:05:50,-75.2095,-104.8186,1538.8698,-517.7219
09-Jan-2020 06:05:51,-75.2095,-104.8186,1538.6224,-517.7152
09-Jan-2020 06:05:52,-75.2095,-104.8186,1538.3609,-517.7037
09-Jan-2020 06:05:53,-75.2095,-104.8186,1538.0905,-517.6872
09-Jan-2020 06:05:54,-75.2095,-104.8186,1537.8112,-517.6683
09-Jan-2020 06:05:55,-75.2095,-104.8186,1537.5201,-517.6512
09-Jan-2020 06:05:56,-75.2095,-104.8186,1537.2384,-517.6364
09-Jan-2020 06:05:57,-75.2096,-104.8186,1536.9483,-517.6237
09-Jan-2020 06:05:58,-75.2096,-104.8186,1536.6714,-517.5962
09-Jan-2020 06:05:59,-75.2096,-104.8186,1536.3772,-517.5550
09-Jan-2020 06:06:00,-75.2096,-104.8186,1536.0923,-517.4997
09-Jan-2020 06:06:01,-75.2096,-104.8186,1535.7870,-517.4579
09-Jan-2020 06:06:02,-75.2096,-104.8186,1535.4967,-517.4220
09-Jan-2020 06:06:03,-75.2096,-104.8186,1535.1892,-517.3915
09-Jan-2020 06:06:04,-75.2096,-104.8186,1534.8973,-517.3687
09-Jan-2020 06:06:05,-75.2096,-104.8186,1534.5899,-517.3826
09-Jan-2020 06:06:06,-75.2096,-104.8186,1534.3007,-517.5164
09-Jan-2020 06:06:07,-75.2096,-104.8185,1534.0107,-517.7449
09-Jan-2020 06:06:08,-75.2096,-104.8185,1533.7409,-518.0343
09-Jan-2020 06:06:09,-75.2096,-104.8185,1533.4036,-518.2093
09-Jan-2020 06:06:10,-75.2096,-104.8185,1532.9913,-518.2782
09-Jan-2020 06:06:12,-75.2096,-104.8185,1532.4428,-518.2137
09-Jan-2020 06:06:14,-75.2096,-104.8185,1531.9074,-518.1170
09-Jan-2020 06:06:15,-75.2096,-104.8185,1531.4014,-517.9905
09-Jan-2020 06:06:16,-75.2096,-104.8185,1531.0157,-517.9122
09-Jan-2020 06:06:18,-75.2096,-104.8185,1530.6615,-517.7488
09-Jan-2020 06:06:19,-75.2096,-104.8185,1530.3502,-517.5095
09-Jan-2020 06:06:20,-75.2096,-104.8185,1530.0472,-517.1459
09-Jan-2020 06:06:21,-75.2096,-104.8185,1529.7677,-516.9066
09-Jan-2020 06:06:22,-75.2096,-104.8185,1529.4776,-516.7731
09-Jan-2020 06:06:23,-75.2096,-104.8185,1529.1843,-516.7823
09-Jan-2020 06:06:24,-75.2096,-104.8185,1528.8861,-516.9493
09-Jan-2020 06:06:25,-75.2096,-104.8185,1528.6141,-517.2865
09-Jan-2020 06:06:26,-75.2096,-104.8185,1528.3469,-517.7461
09-Jan-2020 06:06:27,-75.2096,-104.8185,1528.0869,-518.0496
09-Jan-2020 06:06:28,-75.2096,-104.8185,1527.8164,-518.1887
09-Jan-2020 06:06:29,-75.2096,-104.8185,1527.5480,-518.1868
09-Jan-2020 06:06:30,-75.2096,-104.8185,1527.2718,-518.1813
09-Jan-2020 06:06:31,-75.2096,-104.8185,1526.9881,-518.1692
09-Jan-2020 06:06:32,-75.2096,-104.8185,1526.6979,-518.1457
09-Jan-2020 06:06:33,-75.2096,-104.8184,1526.3380,-517.9916
09-Jan-2020 06:06:34,-75.2096,-104.8184,1525.9152,-517.7866
09-Jan-2020 06:06:36,-75.2097,-104.8184,1525.4096,-517.5324
09-Jan-2020 06:06:37,-75.2097,-104.8184,1524.9679,-517.4728
09-Jan-2020 06:06:39,-75.2097,-104.8184,1524.5955,-517.4739
09-Jan-2020 06:06:40,-75.2097,-104.8184,1524.1820,-517.5886
09-Jan-2020 06:06:42,-75.2097,-104.8184,1523.6579,-517.5227
09-Jan-2020 06:06:44,-75.2097,-104.8184,1522.9987,-517.3616
09-Jan-2020 06:06:46,-75.2097,-104.8184,1522.4737,-516.9764
09-Jan-2020 06:06:48,-75.2097,-104.8184,1522.0617,-516.7070
09-Jan-2020 06:06:49,-75.2097,-104.8184,1521.7904,-516.5197
09-Jan-2020 06:06:50,-75.2097,-104.8184,1521.5106,-516.5326
09-Jan-2020 06:06:51,-75.2097,-104.8184,1521.2418,-516.5911
09-Jan-2020 06:06:52,-75.2097,-104.8184,1520.9668,-516.7352
09-Jan-2020 06:06:53,-75.2097,-104.8184,1520.6990,-517.0113
09-Jan-2020 06:06:54,-75.2097,-104.8184,1520.3269,-517.4097
09-Jan-2020 06:06:56,-75.2097,-104.8184,1519.8608,-517.8580
09-Jan-2020 06:06:58,-75.2097,-104.8184,1519.2888,-518.1579
09-Jan-2020 06:06:59,-75.2097,-104.8184,1518.8121,-518.2897
09-Jan-2020 06:07:01,-75.2097,-104.8184,1518.4255,-518.2746
09-Jan-2020 06:07:02,-75.2097,-104.8183,1518.1370,-518.2193
09-Jan-2020 06:07:03,-75.2097,-104.8183,1517.8498,-518.1394
09-Jan-2020 06:07:04,-75.2097,-104.8183,1517.5611,-518.0777
09-Jan-2020 06:07:05,-75.2097,-104.8183,1517.2662,-518.0437
09-Jan-2020 06:07:06,-75.2097,-104.8183,1516.9663,-517.8767
09-Jan-2020 06:07:07,-75.2097,-104.8183,1516.6660,-517.3572
09-Jan-2020 06:07:08,-75.2097,-104.8183,1516.3578,-516.4598
09-Jan-2020 06:07:09,-75.2097,-104.8183,1516.0368,-515.4929
09-Jan-2020 06:07:10,-75.2097,-104.8183,1515.7013,-514.8413
09-Jan-2020 06:07:11,-75.2097,-104.8183,1515.3689,-514.5414
09-Jan-2020 06:07:12,-75.2097,-104.8183,1515.0466,-514.4554
09-Jan-2020 06:07:13,-75.2097,-104.8183,1514.7391,-514.4000
09-Jan-2020 06:07:14,-75.2097,-104.8183,1514.4270,-514.3564
09-Jan-2020 06:07:15,-75.2098,-104.8183,1514.1253,-514.3168
09-Jan-2020 06:07:16,-75.2098,-104.8183,1513.8229,-514.2851
09-Jan-2020 06:07:17,-75.2098,-104.8183,1513.5445,-514.2666
09-Jan-2020 06:07:18,-75.2098,-104.8183,1513.2608,-514.2608
09-Jan-2020 06:07:19,-75.2098,-104.8183,1512.9937,-514.2515
09-Jan-2020 06:07:20,-75.2098,-104.8183,1512.7197,-514.2233
09-Jan-2020 06:07:21,-75.2098,-104.8183,1512.4513,-514.1781
09-Jan-2020 06:07:22,-75.2098,-104.8183,1512.1490,-514.1327
09-Jan-2020 06:07:23,-75.2098,-104.8183,1511.8559,-514.1107
09-Jan-2020 06:07:24,-75.2098,-104.8183,1511.5681,-514.1023
09-Jan-2020 06:07:25,-75.2098,-104.8183,1511.3386,-514.1019
09-Jan-2020 06:07:26,-75.2098,-104.8183,1511.1139,-514.0984
09-Jan-2020 06:07:27,-75.2098,-104.8183,1510.9195,-514.2894
09-Jan-2020 06:07:28,-75.2098,-104.8183,1510.7149,-514.7122
09-Jan-2020 06:07:29,-75.2098,-104.8183,1510.5326,-515.3250
09-Jan-2020 06:07:30,-75.2098,-104.8183,1510.3204,-515.7653
09-Jan-2020 06:07:31,-75.2098,-104.8183,1510.0891,-515.9482
09-Jan-2020 06:07:32,-75.2098,-104.8183,1509.8248,-515.9341
09-Jan-2020 06:07:33,-75.2098,-104.8183,1509.5644,-515.8752
09-Jan-2020 06:07:34,-75.2098,-104.8183,1509.3076,-515.8249
09-Jan-2020 06:07:35,-75.2098,-104.8183,1509.0539,-515.7823
09-Jan-2020 06:07:36,-75.2098,-104.8183,1508.8134,-515.7674
09-Jan-2020 06:07:37,-75.2098,-104.8183,1508.5889,-515.7701
09-Jan-2020 06:07:38,-75.2098,-104.8183,1508.4023,-515.8149
09-Jan-2020 06:07:39,-75.2098,-104.8183,1508.2482,-515.8375
09-Jan-2020 06:07:40,-75.2098,-104.8183,1508.1160,-516.0067
09-Jan-2020 06:07:41,-75.2098,-104.8183,1507.9459,-516.2415
09-Jan-2020 06:07:43,-75.2098,-104.8183,1507.6861,-516.6156
09-Jan-2020 06:07:44,-75.2098,-104.8184,1507.3795,-516.7443
09-Jan-2020 06:07:46,-75.2098,-104.8184,1507.0626,-516.6292
09-Jan-2020 06:07:47,-75.2098,-104.8184,1506.7810,-516.2772
09-Jan-2020 06:07:48,-75.2098,-104.8184,1506.4917,-515.9542
09-Jan-2020 06:07:49,-75.2098,-104.8184,1506.2147,-515.7320
09-Jan-2020 06:07:50,-75.2098,-104.8184,1505.9602,-515.6261
09-Jan-2020 06:07:51,-75.2098,-104.8184,1505.7305,-515.5965
09-Jan-2020 06:07:52,-75.2098,-104.8184,1505.5234,-515.6414
09-Jan-2020 06:07:53,-75.2098,-104.8184,1505.3195,-515.7777
09-Jan-2020 06:07:54,-75.2099,-104.8184,1505.1317,-516.0161
09-Jan-2020 06:07:55,-75.2099,-104.8184,1504.9363,-516.3219
09-Jan-2020 06:07:56,-75.2099,-104.8184,1504.7406,-516.5956
09-Jan-2020 06:07:57,-75.2099,-104.8184,1504.5327,-516.7969
09-Jan-2020 06:07:58,-75.2099,-104.8184,1504.3269,-516.9041
09-Jan-2020 06:07:59,-75.2099,-104.8184,1504.1156,-516.9664
09-Jan-2020 06:08:00,-75.2099,-104.8184,1503.9076,-517.0092
09-Jan-2020 06:08:01,-75.2099,-104.8184,1503.6979,-517.0504
09-Jan-2020 06:08:02,-75.2099,-104.8184,1503.4884,-517.0919
09-Jan-2020 06:08:03,-75.2099,-104.8184,1503.2767,-517.1171
09-Jan-2020 06:08:04,-75.2099,-104.8184,1503.0579,-517.1368
09-Jan-2020 06:08:05,-75.2099,-104.8184,1502.8108,-517.1393
09-Jan-2020 06:08:06,-75.2099,-104.8184,1502.5321,-517.1468
09-Jan-2020 06:08:07,-75.2099,-104.8184,1502.2070,-517.1437
09-Jan-2020 06:08:08,-75.2099,-104.8184,1501.9077,-517.1423
09-Jan-2020 06:08:09,-75.2099,-104.8184,1501.6379,-517.1258
09-Jan-2020 06:08:10,-75.2099,-104.8184,1501.3469,-517.1123
09-Jan-2020 06:08:11,-75.2099,-104.8184,1500.9614,-517.1010
09-Jan-2020 06:08:12,-75.2099,-104.8184,1500.5061,-517.0993
09-Jan-2020 06:08:13,-75.2099,-104.8184,1500.1706,-517.0975
09-Jan-2020 06:08:14,-75.2099,-104.8184,1500.0035,-517.0942
09-Jan-2020 06:08:15,-75.2099,-104.8184,1499.9729,-517.0907
09-Jan-2020 06:08:16,-75.2099,-104.8184,1499.9603,-517.0899
09-Jan-2020 06:08:17,-75.2099,-104.8184,1499.9198,-517.0909
09-Jan-2020 06:08:18,-75.2099,-104.8184,1499.8352,-517.0922
09-Jan-2020 06:08:19,-75.2099,-104.8184,1499.6840,-517.0924
09-Jan-2020 06:08:20,-75.2099,-104.8184,1499.4835,-517.0894
09-Jan-2020 06:08:21,-75.2099,-104.8184,1499.2540,-517.0812
09-Jan-2020 06:08:22,-75.2099,-104.8184,1499.0160,-517.0677
09-Jan-2020 06:08:25,-75.2099,-104.8184,1498.4304,-517.0547
09-Jan-2020 06:08:31,-75.2099,-104.8184,1497.5278,-517.0453
09-Jan-2020 06:08:40,-75.2099,-104.8184,1496.3338,-517.0434
09-Jan-2020 06:08:46,-75.2099,-104.8184,1495.5613,-517.0457
09-Jan-2020 06:08:50,-75.2100,-104.8184,1495.1856,-517.0491
09-Jan-2020 06:08:51,-75.2100,-104.8184,1495.1823,-517.0483
09-Jan-2020 06:08:52,-75.2100,-104.8184,1495.1750,-517.0437
09-Jan-2020 06:08:53,-75.2100,-104.8184,1495.1484,-517.0372
09-Jan-2020 06:08:54,-75.2100,-104.8184,1495.0844,-517.0290
09-Jan-2020 06:08:55,-75.2100,-104.8184,1494.9773,-517.0189
09-Jan-2020 06:08:56,-75.2100,-104.8184,1494.8269,-517.0053
09-Jan-2020 06:08:57,-75.2100,-104.8184,1494.6367,-516.9932
09-Jan-2020 06:08:58,-75.2100,-104.8184,1494.4086,-516.9779
09-Jan-2020 06:08:59,-75.2100,-104.8184,1494.1553,-516.9628
09-Jan-2020 06:09:00,-75.2100,-104.8183,1493.9028,-516.9454
09-Jan-2020 06:09:01,-75.2100,-104.8183,1493.6767,-516.9353
09-Jan-2020 06:09:02,-75.2100,-104.8183,1493.4842,-516.9304
09-Jan-2020 06:09:03,-75.2100,-104.8183,1493.3180,-516.9304
09-Jan-2020 06:09:04,-75.2100,-104.8183,1493.1615,-516.9335
09-Jan-2020 06:09:05,-75.2100,-104.8183,1493.0041,-516.9410
09-Jan-2020 06:09:06,-75.2100,-104.8183,1492.8354,-516.9529
09-Jan-2020 06:09:07,-75.2100,-104.8183,1492.6543,-516.9634
09-Jan-2020 06:09:09,-75.2100,-104.8183,1492.4575,-516.9700
09-Jan-2020 06:09:13,-75.2100,-104.8183,1492.2253,-516.9638
09-Jan-2020 06:09:19,-75.2100,-104.8183,1491.9707,-516.9458
09-Jan-2020 06:09:25,-75.2100,-104.8183,1491.6529,-516.9121
09-Jan-2020 06:09:30,-75.2100,-104.8183,1491.2223,-516.8666
09-Jan-2020 06:09:33,-75.2100,-104.8183,1490.6301,-516.8097
09-Jan-2020 06:09:36,-75.2100,-104.8183,1489.9712,-516.7510
09-Jan-2020 06:09:39,-75.2100,-104.8183,1489.4099,-516.7022
09-Jan-2020 06:09:41,-75.2100,-104.8183,1488.9783,-516.6648
09-Jan-2020 06:09:43,-75.2100,-104.8183,1488.6330,-516.6302
09-Jan-2020 06:09:44,-75.2100,-104.8182,1488.2870,-516.5983
09-Jan-2020 06:09:45,-75.2100,-104.8182,1488.0030,-516.5722
09-Jan-2020 06:09:46,-75.2100,-104.8182,1487.7696,-516.5577
09-Jan-2020 06:09:47,-75.2100,-104.8182,1487.5899,-516.5459
09-Jan-2020 06:09:48,-75.2100,-104.8182,1487.3860,-516.5347
09-Jan-2020 06:09:49,-75.2100,-104.8182,1487.1538,-516.5235
09-Jan-2020 06:09:50,-75.2100,-104.8182,1486.8799,-516.5169
09-Jan-2020 06:09:51,-75.2100,-104.8182,1486.6069,-516.5168
09-Jan-2020 06:09:52,-75.2100,-104.8182,1486.3692,-516.5225
09-Jan-2020 06:09:53,-75.2100,-104.8182,1486.1928,-516.5297
09-Jan-2020 06:09:55,-75.2100,-104.8182,1486.0269,-516.5334
09-Jan-2020 06:09:56,-75.2100,-104.8182,1485.8301,-516.5324
09-Jan-2020 06:09:57,-75.2100,-104.8182,1485.5662,-516.5269
09-Jan-2020 06:09:58,-75.2100,-104.8182,1485.2619,-516.5191
09-Jan-2020 06:09:59,-75.2100,-104.8182,1484.9381,-516.5087
09-Jan-2020 06:10:00,-75.2100,-104.8182,1484.6220,-516.4951
09-Jan-2020 06:10:01,-75.2100,-104.8182,1484.3175,-516.4790
09-Jan-2020 06:10:02,-75.2100,-104.8182,1484.0223,-516.4574
09-Jan-2020 06:10:03,-75.2100,-104.8182,1483.7270,-516.4360
09-Jan-2020 06:10:04,-75.2101,-104.8182,1483.4339,-516.4145
09-Jan-2020 06:10:05,-75.2101,-104.8182,1483.1479,-516.4008
09-Jan-2020 06:10:06,-75.2101,-104.8181,1482.8730,-516.3892
09-Jan-2020 06:10:07,-75.2101,-104.8181,1482.6008,-516.3790
09-Jan-2020 06:10:08,-75.2101,-104.8181,1482.3213,-516.3623
09-Jan-2020 06:10:09,-75.2101,-104.8181,1482.0344,-516.3381
09-Jan-2020 06:10:10,-75.2101,-104.8181,1481.7430,-516.3090
09-Jan-2020 06:10:11,-75.2101,-104.8181,1481.4517,-516.2827
09-Jan-2020 06:10:12,-75.2101,-104.8181,1481.1697,-516.2634
09-Jan-2020 06:10:13,-75.2101,-104.8181,1480.8299,-516.1961
09-Jan-2020 06:10:14,-75.2101,-104.8181,1480.4112,-515.8407
09-Jan-2020 06:10:16,-75.2101,-104.8181,1479.8895,-515.1841
09-Jan-2020 06:10:17,-75.2101,-104.8181,1479.3968,-514.3195
09-Jan-2020 06:10:19,-75.2101,-104.8181,1478.9762,-513.7050
09-Jan-2020 06:10:20,-75.2101,-104.8181,1478.6391,-513.3656
09-Jan-2020 06:10:21,-75.2101,-104.8181,1478.3325,-513.2682
09-Jan-2020 06:10:22,-75.2101,-104.8181,1478.0455,-513.2045
09-Jan-2020 06:10:23,-75.2101,-104.8181,1477.7776,-513.1641
09-Jan-2020 06:10:24,-75.2101,-104.8181,1477.5202,-513.1510
09-Jan-2020 06:10:25,-75.2101,-104.8181,1477.2710,-513.1512
09-Jan-2020 06:10:26,-75.2101,-104.8181,1477.0268,-513.1620
09-Jan-2020 06:10:27,-75.2101,-104.8181,1476.7849,-513.1686
09-Jan-2020 06:10:28,-75.2101,-104.8181,1476.5194,-513.1711
09-Jan-2020 06:10:29,-75.2101,-104.8181,1476.2501,-513.1694
09-Jan-2020 06:10:30,-75.2101,-104.8181,1475.9789,-513.1693
09-Jan-2020 06:10:31,-75.2101,-104.8181,1475.7255,-513.1726
09-Jan-2020 06:10:32,-75.2101,-104.8180,1475.4329,-513.1830
09-Jan-2020 06:10:33,-75.2101,-104.8180,1475.1196,-513.1944
09-Jan-2020 06:10:34,-75.2101,-104.8180,1474.8067,-513.2006
09-Jan-2020 06:10:35,-75.2101,-104.8180,1474.5605,-513.1982
09-Jan-2020 06:10:36,-75.2101,-104.8180,1474.3087,-513.1990
09-Jan-2020 06:10:37,-75.2101,-104.8180,1474.0260,-513.2132
09-Jan-2020 06:10:38,-75.2101,-104.8180,1473.6777,-513.2373
09-Jan-2020 06:10:39,-75.2101,-104.8180,1473.3592,-513.2606
09-Jan-2020 06:10:40,-75.2101,-104.8180,1473.0781,-513.2700
09-Jan-2020 06:10:41,-75.2101,-104.8180,1472.8587,-513.2665
09-Jan-2020 06:10:42,-75.2101,-104.8180,1472.6500,-513.2535
09-Jan-2020 06:10:43,-75.2101,-104.8180,1472.4221,-513.2402
09-Jan-2020 06:10:44,-75.2101,-104.8180,1472.1675,-513.2320
09-Jan-2020 06:10:45,-75.2101,-104.8180,1471.8927,-513.2292
09-Jan-2020 06:10:46,-75.2102,-104.8180,1471.6271,-513.2318
09-Jan-2020 06:10:47,-75.2102,-104.8180,1471.3573,-513.2368
09-Jan-2020 06:10:48,-75.2102,-104.8180,1471.0877,-513.2426
09-Jan-2020 06:10:49,-75.2102,-104.8180,1470.8130,-513.2441
